Id_solicitud,mes_solictud,Default_60dias_12meses,tipo_casa,edad,fec_ing_empleo,antg_max_tc,meses_pasivo_12,ingreso,mto_lin_cred_sistemafinanciero,mto_deuda_prom_sistemafinanciero,Departamento,max_clas_riesg,nivel_educ
2525,201012,1,FAMILIAR,38,36100,0,0,15000,2775,3791.27,Santa Cruz,0,EDUCACION BASICA
2526,201012,1,FAMILIAR,23,38610,9,11,2300.07,6507.36,10372.45,Santa Cruz,2,TECNICO
2527,201012,1,FAMILIAR,28,38869,30,12,1600,4492.4,11512.11,La Paz,1,PROFESIONAL
2528,201012,0,FAMILIAR,50,37347,0,0,1160,0,0,La Paz,1,PROFESIONAL
2529,201012,1,FAMILIAR,28,38504,15,12,1800,0,0,La Paz,0,TECNICO
2530,201012,0,FAMILIAR,41,34394,0,12,3500,960.44,9292.34,La Paz,1,PROFESIONAL
2531,201012,0,FAMILIAR,50,28976,23,12,3160,1265.11,821.72,Santa Cruz,1,PROFESIONAL
2532,201012,1,FAMILIAR,25,38930,8,12,2200,2299,2071.4,La Paz,0,PROFESIONAL
2533,201012,1,FAMILIAR,30,38353,8,8,4000,7150,5844.78,La Paz,1,PROFESIONAL
2534,201012,1,PROPIA,30,37043,62,12,2600,2950,19950.74,Potosi,3,TECNICO
2535,201012,1,FAMILIAR,25,38957,10,12,878.27,4025.33,46.77,La Paz,0,TECNICO
2536,201012,1,FAMILIAR,25,39295,0,12,898.06,1884.7,1795.5,La Paz,0,TECNICO
2537,201012,1,PROPIA,32,38745,22,12,1285.65,10207.35,13387.11,Cochabamba,1,PROFESIONAL
2538,201012,0,FAMILIAR,52,37377,0,12,888.44,0,3444.88,La Paz,0,TECNICO
2539,201012,1,FAMILIAR,35,37257,0,12,1300,0,2201.01,La Paz,0,TECNICO
2540,201012,0,FAMILIAR,39,38236,11,12,695.45,900,0,Santa Cruz,2,TECNICO
2541,201012,0,PROPIA,58,33970,79,12,6078.67,0,0,La Paz,0,PROFESIONAL
2542,201012,1,FAMILIAR,35,36251,40,12,2231,10781.26,20827.84,La Paz,0,TECNICO
2543,201012,0,PROPIA,35,38047,74,12,4815,29517.65,2938.41,Santa Cruz,0,PROFESIONAL
2544,201012,0,FAMILIAR,31,37197,61,12,1050.81,8810,9423.13,La Paz,0,TECNICO
2545,201012,1,FAMILIAR,53,27576,91,12,4500,42857.75,14532.93,La Paz,0,TECNICO
2546,201012,1,PROPIA,37,35186,0,12,2697,0,1032.44,Santa Cruz,0,PROFESIONAL
2547,201012,1,PROPIA,56,27820,0,9,3500,0,6731.67,Potosi,0,PROFESIONAL
2548,201012,1,FAMILIAR,39,37681,14,12,2184,675.96,3070.46,La Paz,0,TECNICO
2549,201012,1,OTRAS,26,39234,0,12,1175.44,0,3600.83,Santa Cruz,0,TECNICO
2550,201012,0,PROPIA,65,34455,97,12,3000,2349,9533.21,Santa Cruz,0,TECNICO
2551,201012,0,PROPIA,37,37926,63,12,23600,35908.36,0,La Paz,1,PROFESIONAL
2552,201012,1,FAMILIAR,40,37408,27,0,7405,6239.7,0,La Paz,1,PROFESIONAL
2553,201012,1,FAMILIAR,30,38991,0,12,866.4,2024.29,1717.99,Santa Cruz,1,TECNICO
2554,201012,1,FAMILIAR,57,29738,0,12,5000,9760,0,La Paz,1,TECNICO
2555,201012,0,FAMILIAR,33,35186,0,12,1200,0,4690.8,La Paz,0,PROFESIONAL
2556,201012,0,FAMILIAR,36,38018,0,12,2100,27737.17,4895.75,La Paz,0,PROFESIONAL
2557,201012,0,FAMILIAR,29,37803,49,12,8500,10540,1474.03,La Paz,0,PROFESIONAL
2558,201012,1,FAMILIAR,52,37500,36,12,3300,13090,4140.31,La Paz,0,TECNICO
2559,201012,0,FAMILIAR,31,39479,69,12,6321.32,4800,2588.11,La Paz,0,PROFESIONAL
2560,201012,0,FAMILIAR,27,38108,7,12,1500,9376.11,2196.33,La Paz,0,PROFESIONAL
2561,201012,0,FAMILIAR,31,35765,84,2,7506,6363.88,802.2,La Paz,1,PROFESIONAL
2562,201012,1,FAMILIAR,49,39216,0,10,1512.02,0,2058.69,Santa Cruz,0,TECNICO
2563,201012,1,FAMILIAR,31,39295,0,12,1168,0,2573.03,Santa Cruz,0,TECNICO
2564,201012,1,FAMILIAR,23,38718,13,11,1200,5442.09,172.76,La Paz,0,PROFESIONAL
2565,201012,1,PROPIA,45,39326,0,12,2500,1600,5022.27,La Paz,1,TECNICO
2566,201012,1,PROPIA,38,36404,92,12,14005,69228.22,23086.9,La Paz,0,PROFESIONAL
2567,201012,0,PROPIA,33,36526,8,12,5800,10000,18826.9,Santa Cruz,0,TECNICO
2568,201012,1,FAMILIAR,58,37895,0,0,9000,5518.2,0,La Paz,0,PROFESIONAL
2569,201012,1,PROPIA,36,38504,56,12,6518.78,5168.44,57094.38,La Paz,1,PROFESIONAL
2570,201012,1,FAMILIAR,43,37104,0,12,2300,8952.01,9131.36,Santa Cruz,1,TECNICO
2571,201012,0,PROPIA,51,38139,106,12,9000,121543.4,49719.07,La Paz,1,SUPERIOR
2572,201012,1,FAMILIAR,51,39264,30,12,1765.8,10510,5937.87,La Paz,1,SUPERIOR
2573,201012,0,FAMILIAR,29,38687,12,12,2106,8829.2,0,La Paz,0,PROFESIONAL
2574,201012,0,FAMILIAR,37,37469,0,12,4451.14,13900,0,La Paz,0,PROFESIONAL
2575,201012,1,PROPIA,43,38930,0,12,1946.99,4007.78,6952.89,Santa Cruz,0,TECNICO
2576,201012,1,PROPIA,32,38869,34,12,30000,30000,16697.06,Cochabamba,2,TECNICO
2577,201012,1,FAMILIAR,25,39114,0,12,1600,0,7165.71,Potosi,0,TECNICO
2578,201012,1,FAMILIAR,30,36526,0,12,700,0,0,La Paz,4,SUPERIOR
2579,201012,0,FAMILIAR,24,38504,9,12,3000,1654.49,704.89,La Paz,1,PROFESIONAL
2580,201012,0,FAMILIAR,38,38596,48,10,7000,22184.27,0,La Paz,0,PROFESIONAL
2581,201012,1,FAMILIAR,24,39146,0,2,1674,2752.52,906.74,Santa Cruz,1,TECNICO
2582,201012,1,PROPIA,37,38443,37,12,4500,9800,0,Santa Cruz,0,PROFESIONAL
2583,201012,0,FAMILIAR,47,37712,0,12,4760,0,0,La Paz,0,PROFESIONAL
2584,201012,1,FAMILIAR,25,38880,0,12,1075.9,0,4590.56,La Paz,0,TECNICO
2585,201012,1,FAMILIAR,51,38322,0,12,2929.85,0,3485.4,Santa Cruz,0,PROFESIONAL
2586,201012,0,PROPIA,34,39083,78,12,11588,106978.59,25228.2,La Paz,0,PROFESIONAL
2587,201012,0,FAMILIAR,31,38808,70,12,3410,10718.5,21214.72,La Paz,0,PROFESIONAL
2588,201012,0,PROPIA,57,33635,119,12,3500,35200,23650.21,La Paz,0,PROFESIONAL
2589,201012,0,PROPIA,34,35004,42,12,14005,11694.28,38467.92,Santa Cruz,0,PROFESIONAL
2590,201012,1,FAMILIAR,34,37987,0,0,3030,12471.1,0,La Paz,0,PROFESIONAL
2591,201012,1,PROPIA,24,38384,0,12,1000,0,2322.47,Santa Cruz,0,TECNICO
2592,201012,1,FAMILIAR,44,33664,79,12,7500,4633.02,0,La Paz,0,SUPERIOR
2593,201012,0,FAMILIAR,39,33573,81,12,12500,1176.51,249.07,Santa Cruz,0,TECNICO
2594,201012,1,FAMILIAR,34,36739,0,12,2200,0,0,Tarija,0,PROFESIONAL
2595,201012,1,FAMILIAR,20,37257,0,12,8750,0,0,Potosi,0,PROFESIONAL
2596,201012,1,FAMILIAR,30,39203,16,10,2000,8600.88,0,La Paz,0,TECNICO
2597,201012,1,FAMILIAR,37,36557,66,12,1800,3794.88,692.91,La Paz,2,PROFESIONAL
2598,201012,1,FAMILIAR,31,38776,29,12,1026.75,0,1024.49,Santa Cruz,0,TECNICO
2599,201012,0,PROPIA,46,38353,25,12,2874.88,11680,29.69,Santa Cruz,1,TECNICO
2600,201012,0,FAMILIAR,56,36586,79,12,6600,16308.33,97.64,La Paz,1,PROFESIONAL
2601,201012,1,FAMILIAR,31,37226,0,12,700,0,4053.64,Cochabamba,0,PROFESIONAL
2602,201012,1,FAMILIAR,39,37135,0,12,2500,0,9294.33,Santa Cruz,0,TECNICO
2603,201012,0,FAMILIAR,27,38504,33,12,1272.05,4745,5658.77,La Paz,1,PROFESIONAL
2604,201012,1,PROPIA,32,38838,37,12,9030,5600,12277.63,La Paz,1,TECNICO
2605,201012,1,FAMILIAR,45,36526,5,9,6600,6313.96,7597.59,La Paz,0,SUPERIOR
2606,201012,1,PROPIA,39,36130,0,12,2300,0,0,Cochabamba,0,TECNICO
2607,201012,0,FAMILIAR,49,38777,64,0,9000,33225,5226.08,Santa Cruz,0,PROFESIONAL
2608,201012,1,FAMILIAR,29,38353,0,11,1400,344.22,0,La Paz,1,TECNICO
2609,201012,1,PROPIA,48,36495,42,4,15000,47072.16,57094.38,La Paz,0,TECNICO
2610,201012,1,FAMILIAR,25,38565,0,7,5130,0,0,La Paz,0,TECNICO
2611,201012,1,FAMILIAR,34,39142,6,12,3985.49,6700,4810.48,La Paz,0,PROFESIONAL
2612,201012,1,FAMILIAR,31,37591,17,12,2195,1985.64,674.7,La Paz,1,PROFESIONAL
2613,201012,1,FAMILIAR,26,37500,25,12,1630,4167.95,2194.89,La Paz,1,TECNICO
2614,201012,1,PROPIA,25,39326,16,12,5000,5300,280.51,Santa Cruz,1,PROFESIONAL
2615,201012,0,FAMILIAR,27,38384,31,12,5000,47.4,64.59,La Paz,0,TECNICO
2616,201012,0,FAMILIAR,32,39142,0,12,1500,0,10432.55,La Paz,0,PROFESIONAL
2617,201012,1,FAMILIAR,27,38961,33,12,3000,19020.62,20993.89,Santa Cruz,1,PROFESIONAL
2618,201012,1,FAMILIAR,37,38777,16,12,1300,2822.02,489.93,La Paz,0,TECNICO
2619,201012,1,FAMILIAR,42,38899,106,4,10012,14165.13,40583.38,La Paz,1,PROFESIONAL
2620,201012,1,FAMILIAR,32,38504,0,12,1800,0,0,Santa Cruz,2,PROFESIONAL
2621,201012,1,FAMILIAR,29,36526,35,12,2100,8367.09,0,La Paz,2,TECNICO
2622,201012,0,FAMILIAR,45,35065,95,12,4200,7760.3,4122.72,La Paz,0,PROFESIONAL
2623,201012,1,PROPIA,32,39071,0,12,781.97,0,4647.53,La Paz,0,TECNICO
2624,201012,1,FAMILIAR,36,38994,13,10,603.86,900,1432.81,Santa Cruz,0,TECNICO
2625,201012,1,FAMILIAR,29,39052,34,12,3342.35,20321.32,411.78,Santa Cruz,1,TECNICO
2626,201012,1,PROPIA,25,36800,12,12,2200,961.84,678.18,La Paz,1,TECNICO
2627,201012,1,PROPIA,24,39281,5,12,667.63,1250,1966.48,La Paz,0,TECNICO
2628,201012,1,FAMILIAR,45,38657,36,4,2700,7445.9,0,La Paz,2,PROFESIONAL
2629,201012,1,FAMILIAR,34,39234,7,11,2500,25996.73,12137.91,La Paz,1,PROFESIONAL
2630,201012,0,FAMILIAR,27,39630,12,12,1207.65,0,6508.35,La Paz,0,TECNICO
2631,201012,0,FAMILIAR,56,37681,0,12,2800,3955.72,0,La Paz,1,PROFESIONAL
2632,201012,0,FAMILIAR,27,39083,20,12,1200,7490.71,0,La Paz,0,PROFESIONAL
2633,201012,1,FAMILIAR,27,38657,0,12,2500,0,0,La Paz,0,TECNICO
2634,201012,0,FAMILIAR,33,37803,0,12,1650,0,0,La Paz,0,TECNICO
2635,201012,1,FAMILIAR,33,37926,6,12,4000.84,3305.54,421.58,La Paz,0,PROFESIONAL
2636,201012,1,PROPIA,32,38718,0,12,843,0,730.24,La Paz,0,TECNICO
2637,201012,1,FAMILIAR,33,35004,69,12,4800,23247.16,10611.58,La Paz,1,PROFESIONAL
2638,201012,0,FAMILIAR,31,37895,15,12,3100,515.88,196.58,Sucre,0,PROFESIONAL
2639,201012,1,FAMILIAR,55,36892,0,9,2100,2378.8,0,La Paz,0,SIN EDUCACION
2640,201012,0,PROPIA,53,38412,106,12,30000,121543.4,0,La Paz,3,PROFESIONAL
2641,201101,1,FAMILIAR,30,37653,0,12,2000,461.66,0,La Paz,1,PROFESIONAL
2642,201101,0,FAMILIAR,28,39332,0,12,1378.3,0,3415.59,Santa Cruz,0,PROFESIONAL
2643,201101,1,FAMILIAR,33,37500,0,12,3000,0,35.09,La Paz,4,PROFESIONAL
2644,201101,0,PROPIA,54,29799,0,12,4500,30217.6,0,La Paz,0,PROFESIONAL
2645,201101,1,FAMILIAR,25,39202,0,12,749.38,0,4684.39,La Paz,0,TECNICO
2646,201101,1,FAMILIAR,46,38152,0,12,1300,1000,825.47,La Paz,2,SUPERIOR
2647,201101,1,FAMILIAR,43,38139,0,12,1500,0,710.83,Santa Cruz,0,TECNICO
2648,201101,1,PROPIA,24,39000,6,12,905.53,200,1399.7,La Paz,1,TECNICO
2649,201101,1,FAMILIAR,53,38384,0,8,1500,1059.13,2003.65,La Paz,0,TECNICO
2650,201101,0,PROPIA,30,38384,72,12,4500,3250,0,La Paz,0,TECNICO
2651,201101,1,FAMILIAR,27,39240,0,12,1084.3,0,1537.27,Santa Cruz,0,TECNICO
2652,201101,1,FAMILIAR,31,38412,24,9,2745.97,4997.62,10568.23,La Paz,0,PROFESIONAL
2653,201101,1,PROPIA,46,30592,22,12,1450,0,1946.76,Santa Cruz,0,EDUCACION BASICA
2654,201101,1,PROPIA,59,38777,0,12,810.49,0,680.14,Cochabamba,0,TECNICO
2655,201101,1,FAMILIAR,32,37104,0,12,4500,17015.2,0,La Paz,2,PROFESIONAL
2656,201101,1,FAMILIAR,39,36831,0,12,8000,16942,57094.38,La Paz,1,PROFESIONAL
2657,201101,0,PROPIA,38,37754,25,12,1329.74,500,2260.01,Santa Cruz,0,TECNICO
2658,201101,1,FAMILIAR,35,38534,0,12,14100,12165.02,0,La Paz,1,PROFESIONAL
2659,201101,1,FAMILIAR,24,38961,16,12,2957.82,3787,1733.7,La Paz,0,PROFESIONAL
2660,201101,1,FAMILIAR,33,39234,0,12,834.91,0,4739.89,La Paz,0,TECNICO
2661,201101,1,FAMILIAR,41,33695,0,0,2200,3034,2816.45,La Paz,0,TECNICO
2662,201101,1,PROPIA,36,37073,0,12,1300,0,403.57,La Paz,0,PROFESIONAL
2663,201101,0,OTRAS,29,38078,31,12,4595.7,2000,223.01,La Paz,0,PROFESIONAL
2664,201101,1,FAMILIAR,35,38604,0,12,1079.24,0,1568.15,La Paz,0,TECNICO
2665,201101,1,PROPIA,36,36526,0,12,1610.96,0,4333.72,La Paz,0,TECNICO
2666,201101,0,FAMILIAR,27,39264,23,12,4000,13796.8,0,La Paz,0,PROFESIONAL
2667,201101,1,PROPIA,48,38749,0,12,2734.3,0,0,Cochabamba,4,PROFESIONAL
2668,201101,1,FAMILIAR,44,38353,0,12,4000,3770.29,0,La Paz,2,PROFESIONAL
2669,201101,1,FAMILIAR,33,37865,0,12,900,0,2997.62,Santa Cruz,1,TECNICO
2670,201101,1,FAMILIAR,30,38838,11,12,1600,6406.08,954.63,La Paz,0,PROFESIONAL
2671,201101,0,FAMILIAR,28,35521,28,12,4107.72,3972.78,474.55,Santa Cruz,0,PROFESIONAL
2672,201101,1,FAMILIAR,32,36434,0,6,1500,0,2688.47,Santa Cruz,2,TECNICO
2673,201101,0,PROPIA,53,29618,110,12,30000,121543.4,5721.82,La Paz,1,PROFESIONAL
2674,201101,1,FAMILIAR,34,37288,0,12,1869.13,6676.88,8116.4,La Paz,0,TECNICO
2675,201101,0,FAMILIAR,26,38838,51,12,2261.04,9525.4,1615.76,La Paz,2,SUPERIOR
2676,201101,1,PROPIA,64,31837,0,12,9000,3450.31,27443.41,La Paz,0,PROFESIONAL
2677,201101,1,FAMILIAR,33,38974,15,12,1642.18,2100,13744.53,Santa Cruz,0,EDUCACION BASICA
2678,201101,1,FAMILIAR,32,39062,0,12,741.01,0,7243.87,Santa Cruz,0,TECNICO
2679,201101,0,FAMILIAR,36,38322,15,0,3351.83,7737.12,0,Santa Cruz,0,PROFESIONAL
2680,201101,1,FAMILIAR,27,38473,0,12,1250,7960,3685.98,La Paz,1,PROFESIONAL
2681,201101,1,PROPIA,21,37622,8,11,865.48,800,1285.25,La Paz,0,PROFESIONAL
2682,201101,0,PROPIA,39,37500,80,12,12300,786.74,73.39,La Paz,0,EDUCACION BASICA
2683,201101,1,FAMILIAR,23,39052,12,12,2142,2115,12156.94,La Paz,0,PROFESIONAL
2684,201101,1,FAMILIAR,31,36831,69,12,3517,27910.45,6584.75,La Paz,0,PROFESIONAL
2685,201101,1,FAMILIAR,26,38869,14,12,2900,8600,6078.87,Santa Cruz,1,PROFESIONAL
2686,201101,1,FAMILIAR,62,38808,0,12,1800,9694.1,3721.26,La Paz,1,TECNICO
2687,201101,1,FAMILIAR,26,39234,0,12,1800,500,0.84,La Paz,0,PROFESIONAL
2688,201101,0,FAMILIAR,48,28581,17,12,850,2298.52,381.37,Santa Cruz,0,EDUCACION BASICA
2689,201101,1,PROPIA,26,38709,0,12,1284.86,800,6068.95,Santa Cruz,0,TECNICO
2690,201101,1,FAMILIAR,21,39539,10,10,2100,2450.61,965.42,La Paz,1,SUPERIOR
2691,201101,1,FAMILIAR,21,39281,7,12,767.36,2195.52,450.3,La Paz,1,TECNICO
2692,201101,1,FAMILIAR,30,39083,0,12,1800,0,10045.58,La Paz,0,PROFESIONAL
2693,201101,0,PROPIA,37,39448,0,12,1700,0,18711.03,Cochabamba,0,TECNICO
2694,201101,1,FAMILIAR,58,35886,0,7,1200,7117.8,19759.25,La Paz,1,PROFESIONAL
2695,201101,1,PROPIA,26,38504,0,12,1537.01,5249.88,5038.09,La Paz,0,TECNICO
2696,201101,1,FAMILIAR,38,35309,0,10,2300,0,3578.23,Santa Cruz,4,PROFESIONAL
2697,201101,0,FAMILIAR,40,36848,69,12,6000,18600,2529.54,La Paz,0,PROFESIONAL
2698,201101,1,FAMILIAR,35,36617,6,12,11341,47900,0,La Paz,1,PROFESIONAL
2699,201101,0,PROPIA,33,37742,12,12,5600,36200,16382.84,La Paz,2,PROFESIONAL
2700,201101,1,FAMILIAR,27,39234,0,12,1200,0,382.51,Santa Cruz,0,TECNICO
2701,201101,1,PROPIA,51,36526,88,0,10500,9505.88,3485.95,Santa Cruz,0,PROFESIONAL
2702,201101,1,FAMILIAR,29,38565,5,12,3433,798.66,1684.34,Tarija,2,PROFESIONAL
2703,201101,1,FAMILIAR,21,38353,0,12,1355.38,0,5393.65,Cochabamba,0,EDUCACION BASICA
2704,201101,1,FAMILIAR,30,38443,2,1,3500,6479.49,6120.36,La Paz,0,PROFESIONAL
2705,201101,1,FAMILIAR,35,38139,0,12,2100,0,0.22,La Paz,4,PROFESIONAL
2706,201101,1,PROPIA,31,38777,16,12,950,4767.84,0,La Paz,3,SUPERIOR
2707,201101,1,PROPIA,34,39348,0,12,1634,0,1343.27,Cochabamba,0,TECNICO
2708,201101,1,FAMILIAR,35,36281,47,11,2400,1236.73,9992.76,Santa Cruz,3,PROFESIONAL
2709,201101,1,FAMILIAR,41,35278,93,0,2500,1054.07,2011.41,Santa Cruz,1,PROFESIONAL
2710,201101,1,FAMILIAR,35,37834,0,7,1180,0,3106.75,Santa Cruz,0,TECNICO
2711,201101,1,PROPIA,36,37987,0,12,1063.46,1600,5031.91,La Paz,0,EDUCACION BASICA
2712,201101,0,PROPIA,34,37257,118,12,3500,16119,8754.07,La Paz,0,PROFESIONAL
2713,201101,0,FAMILIAR,42,34669,82,12,12400,3546.77,0,La Paz,2,PROFESIONAL
2714,201101,1,PROPIA,54,39203,0,12,1500,0,1994.71,Santa Cruz,0,TECNICO
2715,201101,1,FAMILIAR,37,37895,66,4,3050,1902.54,0,Santa Cruz,0,PROFESIONAL
2716,201101,1,FAMILIAR,28,38473,20,12,3800,1321.81,709.81,Santa Cruz,2,PROFESIONAL
2717,201101,1,FAMILIAR,27,36892,36,0,4727,17112.71,236.41,La Paz,1,PROFESIONAL
2718,201101,0,FAMILIAR,45,36342,0,11,30000,840,0,La Paz,0,SUPERIOR
2719,201101,1,FAMILIAR,42,36161,53,12,7470,20190.14,57094.38,La Paz,1,PROFESIONAL
2720,201101,1,FAMILIAR,47,37257,0,12,1250,0,1005.22,La Paz,0,TECNICO
2721,201101,1,PROPIA,49,34366,100,1,23000,58851.13,9128.61,La Paz,2,TECNICO
2722,201101,1,ALQUILADA,31,36281,0,9,3300.33,429.98,8475.86,La Paz,0,PROFESIONAL
2723,201101,0,FAMILIAR,44,32905,97,12,2034,11362.32,2640.59,La Paz,0,TECNICO
2724,201101,1,FAMILIAR,29,38657,0,12,2900,0,0,La Paz,0,PROFESIONAL
2725,201101,1,PROPIA,58,37530,0,12,1381.97,963.41,2384.53,La Paz,1,TECNICO
2726,201101,1,PROPIA,39,38139,0,12,3829.94,2580,10833.33,Santa Cruz,1,PROFESIONAL
2727,201101,1,FAMILIAR,34,37316,14,12,1500,1283.24,0,La Paz,0,TECNICO
2728,201101,1,PROPIA,52,38292,0,6,2800,749.8,0,Cochabamba,1,TECNICO
2729,201101,1,FAMILIAR,28,38169,11,12,1300,669.38,329.08,La Paz,2,PROFESIONAL
2730,201101,1,FAMILIAR,25,39080,0,12,1000,700,2233.43,La Paz,0,TECNICO
2731,201101,0,FAMILIAR,36,37622,66,3,3050,0,120.69,Santa Cruz,2,PROFESIONAL
2732,201101,0,FAMILIAR,42,37257,87,0,6000,12820.12,646.47,La Paz,0,PROFESIONAL
2733,201101,0,FAMILIAR,30,37043,43,12,5000,16281.32,1019.65,La Paz,0,PROFESIONAL
2734,201101,0,FAMILIAR,24,38961,0,12,1200,0,3789.55,La Paz,0,TECNICO
2735,201101,0,PROPIA,34,37926,17,0,5400,12080.22,0,La Paz,0,PROFESIONAL
2736,201101,1,PROPIA,49,38626,36,12,10200,15125.25,557.43,Santa Cruz,1,PROFESIONAL
2737,201101,0,PROPIA,33,36617,0,12,2700,0,10316.96,La Paz,0,TECNICO
2738,201101,1,PROPIA,23,38261,0,12,752.87,1001.66,1354.55,La Paz,1,TECNICO
2739,201101,1,PROPIA,33,39348,0,12,1105.43,0,6411.72,Santa Cruz,0,TECNICO
2740,201101,1,FAMILIAR,34,38534,0,12,3000,0,0,Santa Cruz,0,TECNICO
2741,201101,1,FAMILIAR,25,36526,22,12,13500,718.54,151.66,La Paz,0,TECNICO
2742,201101,0,FAMILIAR,38,37669,24,12,2164.77,1900,697.98,Cochabamba,0,PROFESIONAL
2743,201101,1,FAMILIAR,43,36192,76,12,8000,13584.93,4909.05,La Paz,0,PROFESIONAL
2744,201101,1,FAMILIAR,30,38718,15,12,1400,13852.36,6434.11,La Paz,0,TECNICO
2745,201101,1,FAMILIAR,22,39203,17,12,2100,4604.96,3938.02,La Paz,0,TECNICO
2746,201101,1,FAMILIAR,35,38292,27,1,18000,27060.37,53131.14,Santa Cruz,0,PROFESIONAL
2747,201101,0,FAMILIAR,30,36800,59,12,9600,46836,517.62,La Paz,0,PROFESIONAL
2748,201101,1,PROPIA,32,38183,28,12,905.56,0,0,La Paz,2,TECNICO
2749,201101,0,PROPIA,34,34820,43,12,1391.4,3000,1941.97,Santa Cruz,0,TECNICO
2750,201101,1,FAMILIAR,26,39468,0,9,1367.51,1150,11492.72,Santa Cruz,0,PROFESIONAL
2751,201101,1,FAMILIAR,25,38534,29,12,4000,6305.45,9754.44,Cochabamba,1,PROFESIONAL
2752,201101,1,FAMILIAR,36,37530,18,12,1060.81,800,2945.61,La Paz,1,TECNICO
2753,201101,0,FAMILIAR,28,37773,0,1,1900,2429,4882.17,Santa Cruz,1,PROFESIONAL
2754,201101,1,FAMILIAR,34,38961,0,12,800,4571.74,2158.24,La Paz,1,TECNICO
2755,201101,1,FAMILIAR,28,37622,22,12,1030,10035.36,338.28,Santa Cruz,1,TECNICO
2756,201101,0,FAMILIAR,27,39569,49,12,3500,5575.48,231.22,La Paz,0,PROFESIONAL
2757,201101,1,FAMILIAR,46,39083,0,12,2340,6592.01,11935.42,La Paz,0,PROFESIONAL
2758,201101,0,FAMILIAR,27,37926,52,12,2300,9145.92,8643.07,La Paz,0,SUPERIOR
2759,201101,0,FAMILIAR,48,36342,0,12,1400,20580,4193.55,La Paz,0,TECNICO
2760,201101,0,PROPIA,35,38657,0,12,3052,1600,6840.91,La Paz,0,PROFESIONAL
2761,201101,1,FAMILIAR,30,38777,0,12,894.65,3147.05,901.52,La Paz,0,TECNICO
2762,201101,1,FAMILIAR,32,38808,15,12,5960.25,9781.19,0,La Paz,0,PROFESIONAL
2763,201101,1,PROPIA,64,37926,85,12,15000,6371.31,668.43,Santa Cruz,0,TECNICO
2764,201101,0,FAMILIAR,48,36923,0,12,1540,0,57094.38,La Paz,1,TECNICO
2765,201101,0,FAMILIAR,32,37104,11,12,1950,1760,5.29,La Paz,0,TECNICO
2766,201101,1,FAMILIAR,22,38899,0,11,896,200,946.34,Santa Cruz,0,PROFESIONAL
2767,201101,1,FAMILIAR,45,38777,0,12,1639.08,0,1279.56,Cochabamba,0,PROFESIONAL
2768,201101,0,FAMILIAR,40,36526,0,12,2100,2327.28,0,La Paz,1,TECNICO
2769,201101,0,FAMILIAR,35,34274,47,12,3500,10303.18,0,La Paz,0,PROFESIONAL
2770,201101,1,FAMILIAR,33,38443,0,12,1020.3,1300,2340.25,La Paz,1,TECNICO
2771,201101,1,FAMILIAR,35,37288,0,6,3200,14798.45,23271.47,La Paz,1,PROFESIONAL
2772,201101,1,PROPIA,40,35735,88,12,11500,8836.72,6483.22,Santa Cruz,0,PROFESIONAL
2773,201101,0,PROPIA,46,37591,86,12,15504,36233.4,12896.8,La Paz,0,PROFESIONAL
2774,201101,1,FAMILIAR,52,39387,24,12,3465,3880.99,266.78,Santa Cruz,4,PROFESIONAL
2775,201101,0,FAMILIAR,29,38353,0,12,2000,0,0,La Paz,0,PROFESIONAL
2776,201101,1,FAMILIAR,27,38443,0,12,1417.28,0,11466.17,Santa Cruz,0,TECNICO
2777,201101,0,FAMILIAR,37,38384,13,0,3200,14175.49,1907.22,La Paz,1,PROFESIONAL
2778,201101,1,FAMILIAR,48,33970,0,0,2500,9953.28,0,La Paz,0,TECNICO
2779,201101,1,FAMILIAR,40,33025,19,12,2500,593.42,3706.59,La Paz,0,TECNICO
2780,201101,1,FAMILIAR,30,36526,0,4,30000,1486.56,6754.93,Santa Cruz,0,EDUCACION BASICA
2781,201101,1,PROPIA,35,35156,21,0,1500,7243.95,0,Santa Cruz,1,PROFESIONAL
2782,201101,1,FAMILIAR,26,36951,0,12,1650,0,1350.99,La Paz,0,TECNICO
2783,201102,1,FAMILIAR,35,38412,41,12,4804,913.12,248.25,Tarija,0,PROFESIONAL
2784,201102,0,FAMILIAR,24,37858,0,12,1112.36,840,2019.85,La Paz,0,PROFESIONAL
2785,201102,1,FAMILIAR,33,37834,17,12,3567,18715.84,1486.3,La Paz,1,PROFESIONAL
2786,201102,1,FAMILIAR,24,39022,0,12,1603.14,2897.38,2351.05,Santa Cruz,1,TECNICO
2787,201102,1,PROPIA,44,31959,46,12,8000,24004.43,1220.81,La Paz,1,PROFESIONAL
2788,201102,1,PROPIA,29,36647,37,12,2121,4500,3692.73,Santa Cruz,0,TECNICO
2789,201102,0,FAMILIAR,31,38139,10,12,1350,0,1770.29,La Paz,0,TECNICO
2790,201102,1,FAMILIAR,34,37135,0,12,3200,7800,6800.62,La Paz,1,PROFESIONAL
2791,201102,0,FAMILIAR,26,39499,0,12,703.53,0,2495.79,La Paz,0,TECNICO
2792,201102,0,PROPIA,43,36739,0,12,4800,70634.16,10422.4,Santa Cruz,0,PROFESIONAL
2793,201102,1,FAMILIAR,54,35643,0,12,1800,0,0,La Paz,0,TECNICO
2794,201102,1,FAMILIAR,51,36526,24,12,2100,2068.85,1960.45,Santa Cruz,0,PROFESIONAL
